TotalPages,BookComplexity,ReadabilityScore,ReadingEngagementIndex,EstimatedReadingTime,ActualReadingTime,ScrollSpeed,ScrollDepth,BacktrackingRate,PageJumpRate,ExitFrequency,Flag
683,667,4.785891317189787,3.8615891317189788,189.52654411208493,617.5969346339291,-123.1804289725656,293.07945658594895,48.870999385706995,-0.9307945658594894,-0.0,0
918,444,2.429654077293097,3.8849654077293096,545.0252633926588,1670.8706729058033,-131.44037612393487,294.24827038646544,32.661558012897665,-3.4581773230790596,-0.0,0
902,630,2.0906210526137134,4.175062105261372,707.2040881330605,2560.424661057715,-139.94233187596456,308.75310526306856,48.6286140789333,-1.0875310526306858,-0.0,0
510,647,1.6422495112327051,2.98822495112327,493.0161209336864,1072.322203141799,-40.94749405161353,249.4112475561635,40.342269292209444,-0.49411247556163507,-0.0,0
471,961,1.0328014992268866,3.4382801499226887,400.9118845452418,917.9804126708538,-53.62538690023244,271.9140074961344,65.32734030094629,-0.7191400749613444,-0.0,0
840,158,4.7529814138831945,3.31129814138832,203.18394815474358,498.9026579718209,-78.24378849689136,265.564907069416,13.278245353470801,-8.760046800657111,-0.0,0
675,479,2.668544571241516,3.249854457124152,381.9080920752134,1066.4513472688284,-111.24878495311388,262.4927228562076,31.433503562030857,-2.676718438733476,-0.0,0
735,660,4.524680353896697,3.9774680353896694,255.7132525083765,852.527873500917,-97.11973081266638,298.8734017694835,49.31411129196478,-0.9887340176948347,-0.0,0
650,242,2.9588770153637998,2.7298877015363803,380.6599638212102,756.2845327022421,-53.07551489509481,236.49438507681904,14.30791029714755,-4.6880850752203695,-0.0,0
646,322,3.8053937694982007,2.9625393769498203,294.5002934824801,657.6768401586128,-115.71257670093571,248.126968847491,19.974220992223028,-4.818900212270109,-0.0,0
907,647,2.4824056127239307,4.263240561272394,667.5665879808581,1764.4237156322422,-229.2389392947156,313.1620280636197,50.65395803929049,-1.1316202806361968,-0.0,0
890,628,2.78869714733771,4.204869714733771,598.125256293629,1704.0666122315558,-191.6094791325206,310.24348573668857,48.7082272606601,-1.1024348573668856,-0.0,0
159,868,4.190094189766422,2.6320094189766423,60.99895314889924,143.59305848426342,-53.37421364861493,231.60047094883208,50.257302195896564,-0.31600470948832116,-0.0,0
271,924,4.717298394244837,3.1327298394244836,68.8486281796016,172.17105917092218,-90.94011148964904,256.63649197122413,59.283029645352784,-0.5663649197122418,-0.0,0
686,540,1.9561195325576715,3.3336119532557666,579.2628018141396,1291.0821672657435,-62.1159205355164,266.68059766278833,36.001880684476426,-1.3329849274312506,-0.0,0
561,931,4.845883538098997,4.0295883538099,108.13714439359626,301.0314164963008,-267.1289915607801,301.479417690495,70.1693344674627,-1.01479417690495,-0.0,0
479,318,4.59444723053689,2.532444723053689,144.30750367011194,285.99621689265734,-74.09944833349152,226.62223615268445,18.016467774138412,-2.9262539319351792,-0.0,0
519,480,4.144433191032951,2.9314433191032947,162.7322086851552,406.55280194461596,-55.14811403257509,246.57216595516473,29.588659914619768,-2.4243932913599355,-0.0,0
929,877,1.8984676658328077,4.730846766583281,762.4342935164435,3049.5405442929095,-224.08391949336675,336.54233832916407,73.78690767866922,-1.3654233832916405,-0.0,0
804,841,4.378225502848641,4.531822550284864,296.6351276166069,1144.620580740232,-225.4584376187079,326.59112751424317,68.66578455986962,-1.265911275142432,-0.0,0
969,461,1.871298349314574,4.016129834931458,873.9726517335098,2342.0822952007993,-196.62304517962147,300.8064917465729,34.667948173792524,-2.687527192054414,-0.0,0
398,876,2.270484842146912,3.1730484842146915,251.1627977917581,690.938523730316,-66.24441366595813,258.6524242107346,56.64488090215087,-0.5865242421073458,-0.0,0
882,190,2.952249839653888,3.3212249839653882,432.7293233043673,1190.9127239443771,-73.22483938088988,266.0612491982694,13.30306245991347,-8.81816521833145,-0.0,0
923,267,4.004358121769544,3.703435812176954,310.945236363946,811.9697427179157,-118.56881813155945,285.1717906088477,19.035217023140582,-8.928040529325026,-0.0,0
959,235,1.7623770822905516,3.523237708229055,720.7174535832179,2219.753370335772,-120.05575373253896,276.1618854114528,16.224510767922848,-9.053930432473443,-0.0,0
501,644,2.19486074849846,3.0104860748498465,326.43118697300014,721.0294913747832,-89.76299859314729,250.52430374249232,40.33441290254127,-0.5052430374249233,-0.0,0
492,543,4.169753469598423,2.9789753469598423,204.32246353213728,595.9090809059423,-88.13049884035966,248.94876734799212,33.79479516748993,-1.5186856384658591,-0.0,0
932,553,2.707865576764037,4.172786557676404,651.010841378476,1944.2368772130305,-206.03717499378857,308.6393278838202,42.66938707993814,-1.086393278838202,-0.0,0
713,573,2.9956963934371488,3.584569639343715,460.56228818534396,1454.441158726792,-102.19956985691279,279.22848196718576,39.99948004179936,-0.7922848196718575,-0.0,0
939,143,4.63047241951395,3.566047241951395,248.9698183128195,683.5008708026642,-141.23534316277272,278.30236209756976,13.915118104878488,-10.212539337120731,-0.0,0
558,346,3.1524226342369275,2.6812422634236928,281.402022881342,691.0875221651643,-33.41896832971136,234.06211317118465,20.246372789307472,-3.364251427960006,-0.0,0
908,877,1.3139696978676256,4.609396969786762,790.9322252639171,2261.599551347152,-156.94669267943735,330.4698484893381,72.45551428128738,-1.3046984848933811,-0.0,0
456,980,3.5354116035341696,3.6815411603534165,199.95189642522863,636.4449259042799,-131.4741482058672,284.0770580176708,69.59887921432936,-0.8407705801767082,-0.0,0
487,794,2.2743480798298257,3.2764348079829824,332.9739108361394,893.4253406286799,-80.19600942532455,263.8217403991491,52.3686154692311,-0.6382174039914912,-0.0,0
525,754,1.5874875033328295,3.241748750333283,525.3374694075328,1230.1250049949824,-45.44469897405453,262.0874375166641,49.403481971891196,-0.6208743751666415,-0.0,0
405,979,1.7492549843626697,3.347925498436267,276.5029185622045,714.9939565552335,-101.45016683670927,267.3962749218133,65.44523828711381,-0.6739627492181335,-0.0,0
624,723,4.723492371658081,3.7903492371658074,142.22796298156274,346.99147495803135,-201.98193314267812,289.5174618582904,52.33028123088599,-0.8951746185829037,-0.0,0
551,858,1.9612910739674674,3.565129107396747,489.9222660383524,1276.484635302284,-86.07008551211575,278.25645536983734,59.6860096768301,-0.7825645536983734,-0.0,0
936,766,4.276229822677399,4.767622982267739,340.03770156082066,1012.6609908159915,-273.90942885024964,338.381149113387,64.7999900552136,-1.3838114911338697,-0.0,0
936,185,3.5605083442155196,3.534050834421552,512.0778475176019,1486.242827987911,-82.02038590793562,276.7025417210776,13.83512708605388,-10.034561281543228,-0.0,0
643,313,1.7209346072738447,2.7270934607273847,623.9100325819787,1432.9680014898113,-36.31903837065694,236.35467303636926,18.494753165095894,-3.9090810862467658,-0.0,0
714,718,3.407148657628463,3.918714865762846,393.22626413602273,1360.5725669387443,-191.7221596844005,295.9357432881423,53.12046592022154,-0.959357432881423,-0.0,0
578,613,4.114293063831649,3.371429306383165,208.6861256616859,516.3810722520168,-66.24269712544358,268.5714653191583,41.158577060161,-0.6857146531915825,-0.0,0
277,969,3.110213584583337,3.080021358458333,169.74451487190294,425.79670512108174,-71.89870557053665,254.0010679229167,61.53175870432657,-0.5400106792291666,-0.0,0
808,792,1.1919186448466204,4.1271918644846615,818.6141624193717,3090.5385361559433,-113.84506507219766,306.3595932242331,60.65919945839815,-1.0635959322423307,-0.0,0
997,586,1.314379076463981,4.294437907646397,976.2202764360936,3256.0912126208545,-185.43993853928143,314.7218953823199,46.10675767350986,-1.1472189538231987,-0.0,0
801,948,3.5060132290643855,4.649601322906438,468.6937746649341,1431.7819345533323,-274.2180849304539,332.4800661453219,78.79777567644129,-1.324800661453219,-0.0,0
593,939,3.606663982750228,4.017666398275023,284.32637128420816,1016.1067209889801,-248.53737369135015,300.88331991375117,70.63235934975309,-1.0088331991375115,-0.0,0
472,865,2.0611595109956715,3.3521159510995675,423.16872817738073,1260.1415787232454,-97.45391695810082,267.6057975549784,57.869753721264075,-0.6760579755497838,-0.0,0
754,443,1.2094414967776301,3.268944149677763,586.1699094900356,1329.8869728436857,-114.27704360805318,263.4472074838881,29.17677822884061,-3.4335159867944256,-0.0,0
985,702,2.717179671444053,4.630717967144405,559.8255235373329,1561.1215894066395,-192.2529323425471,331.5358983572203,58.18455016169216,-1.3153589835722026,-0.0,0
362,705,3.5822945474926846,2.8542294547492686,198.68743875862702,481.59461697525694,-77.85010844297584,242.71147273746342,42.77789706997793,-0.4271147273746343,-0.0,0
723,862,1.1813252081919763,4.0111325208191975,649.316542197482,1819.4318965271682,-120.0879692509629,300.5566260409599,64.76995291182685,-1.0055662604095987,-0.0,0
729,912,3.0053715216991175,4.311537152169912,454.30756988164444,1199.1667874743882,-221.91052389528258,315.5768576084956,71.95152353473699,-1.1557685760849559,-0.0,0
231,977,3.5915206940492106,3.006152069404921,107.52117996211344,229.2264008514573,-112.51383361625062,250.30760347024605,61.1376321476076,-0.5030760347024605,-0.0,0
998,281,4.248180954206236,3.980818095420623,407.5222364167554,1371.3599994921753,-261.63309911689186,299.0409047710312,21.00762356016494,-9.4051107317664,-0.0,0
613,274,4.885585067957993,2.8755585067958,140.33243812743862,381.64422105118894,-86.5573506564262,243.77792533979,16.698787885775612,-5.100393621315627,-0.0,0
501,490,4.4111127211420875,2.924111272114209,156.17359604723796,365.0707824514262,-103.62726667552401,246.2055636057104,30.160181541699526,-2.273271788218231,-0.0,0
300,920,4.746019923607381,3.2146019923607385,66.53771833440338,207.36925461053406,-124.30137116647333,260.73009961803695,59.967922912148495,-0.6073009961803693,-0.0,0
798,490,2.4911310397674393,3.6231131039767437,511.7960572184183,1637.6283821232805,-75.03483836666311,281.15565519883717,34.441567761857556,-2.255491050823945,-0.0,0
586,610,3.038117786523311,3.2818117786523304,287.4573721851735,684.6744767434717,-111.52871096351036,264.0905889326165,40.27381481222402,-0.6409058893261652,-0.0,0
855,939,4.6271576155441005,4.90571576155441,227.7376793928566,724.3861125435441,-261.72835676571464,345.2857880777205,81.05583875124489,-1.4528578807772048,-0.0,0
677,801,4.086280681938135,4.0416280681938135,218.83089152701297,553.7755779878248,-201.17847260295795,302.08140340969067,60.491801032790555,-1.0208140340969067,-0.0,0
847,621,2.7759545078751002,4.06059545078751,608.2521803197395,1934.0247792092894,-104.57118470510072,303.0297725393755,47.04537218673804,-1.0302977253937549,-0.0,0
803,599,2.3552416809227097,3.842524168092271,582.7651831773273,1416.8534571616326,-152.84183515031188,292.1262084046135,43.745899708590876,-0.9212620840461354,-0.0,0
497,280,4.990191046469441,2.550019104646944,94.28671727243042,216.4120870875102,-52.57088016619764,227.50095523234722,15.925066866264306,-3.310418291663087,-0.0,0
488,560,1.3984871237986378,2.723848712379864,440.114087823815,1060.297977176226,-47.01371481367858,236.1924356189932,33.06694098665905,-1.2546214599151142,-0.0,0
408,953,4.650769493777663,3.5950769493777663,106.38112842888782,310.247675153619,-172.9585312747886,279.7538474688883,66.65135415946264,-0.7975384746888832,-0.0,0
701,156,4.188866664385984,2.833886666438598,226.7204181286511,525.0393134084873,-64.31886037469879,241.69433332192992,12.084716666096496,-5.819545640499437,-0.0,0
655,958,4.366380907201528,4.317638090720153,205.23294068941013,587.953448243324,-112.29234912458735,315.88190453600765,75.65371613637383,-1.1588190453600764,-0.0,0
961,223,3.9341055637532127,3.7224105563753214,341.4458013057447,1143.8693068557145,-150.8687220835134,286.12052781876605,15.951219425896207,-10.355468382197534,-0.0,0
907,967,3.0954386496331447,4.964543864963314,601.703815995784,1800.1309993358248,-284.4379190161353,348.2271932481657,84.18392396774406,-1.4822719324816571,-0.0,0
409,559,4.077298015614723,2.7527298015614723,147.31627729258736,336.9208911467517,-41.87912980271122,237.6364900780736,33.209699488410784,-1.2778153891578286,-0.0,0
257,704,4.9917616651365435,2.678176166513654,48.36285569485386,124.04120755225236,-65.12541555103768,233.9088083256827,41.16795026532016,-0.33908808325682704,-0.0,0
585,717,1.1292076516613938,3.301920765166139,583.3255997029966,1485.1849522442117,-92.01344025685573,265.096038258307,47.518464857801526,-0.6509603825830694,-0.0,0
820,443,1.8549636619572807,3.5314963661957286,568.1310552048643,1634.5485337596408,-93.67113539261977,276.57481830978645,30.630661127808846,-3.5872771091042845,-0.0,0
971,362,2.469574636918128,3.883957463691813,572.1554327278068,2024.2028853241698,-77.64856937406083,294.1978731845906,26.624907523205454,-6.299526324806325,-0.0,0
833,803,1.6366407908889054,4.26866407908889,718.0610718724,2226.490051137593,-190.5153239452932,313.43320395444454,62.921715693854736,-1.1343320395444452,-0.0,0
867,456,1.637704827553208,3.6767704827553205,836.8840543128823,2548.9942418019523,-56.54136169448304,283.838524137766,32.35759175170533,-3.2036411419765747,-0.0,0
845,611,1.9010631147802202,3.947106311478022,692.7750157993804,2524.8677944106666,-106.25908419674877,297.35531557390107,45.42102445391339,-0.9735531557390109,-0.0,0
871,748,2.0542555567420697,4.314425555674207,647.6474117881024,2049.34998292307,-174.37738604838245,315.7212777837104,59.03987894555383,-1.1572127778371035,-0.0,0
884,488,1.55117349855389,3.7831173498553894,730.999512114628,2125.5975115681304,-158.69730661687865,289.1558674927695,35.277015834117876,-2.105408752319175,-0.0,0
886,906,1.1309373624168746,4.583093736241688,927.1693382520937,3362.937201642007,-147.97037796468052,329.1546868120844,74.55353656293711,-1.291546868120844,-0.0,0
456,678,1.1562184736502243,2.839621847365022,400.45598131518983,832.2511316582562,-32.600217838672734,241.9810923682511,41.015795156418555,-0.41981092368251094,-0.0,0
930,967,1.815274720739533,4.9055274720739535,829.6871542148592,3410.356830384679,-250.06681283509636,345.27637360369766,83.47056331869392,-1.4527637360369767,-0.0,0
460,386,3.8203361384564363,2.534033613845643,219.74923898260988,558.1036776387958,-46.05733621880949,226.7016806922822,21.876712186805232,-2.4196112214112766,-0.0,0
675,981,3.280992499789598,4.31509924997896,335.84229366600624,1123.247299306822,-271.1976337938963,315.75496249894803,77.438904552867,-1.15754962498948,-0.0,0
588,890,3.4412311261603836,3.8881231126160376,295.56903806688905,959.8447454761783,-132.78377199492036,294.4061556308019,65.50536962785341,-0.9440615563080188,-0.0,0
382,477,4.719726395926582,2.571972639592658,115.54450780226695,249.109924154302,-48.92990235930371,228.59863197963293,27.260386863571227,-1.8216775382581167,-0.0,0
252,892,2.415525405415722,2.7815525405415724,183.02249001581694,389.06311841863425,-59.3147647062241,239.0776270270786,53.31431082703853,-0.3907762702707862,-0.0,0
469,746,2.893751471353098,3.1883751471353095,286.07240629111504,750.0524102124577,-67.92958189259426,259.41875735676547,48.381598247036756,-0.5941875735676547,-0.0,0
363,492,4.665861224930158,2.5395861224930156,78.70484988261545,167.34640586976116,-54.15157239527926,226.97930612465078,27.91845465333205,-1.629758551833024,-0.0,0
785,934,4.495828490989379,4.672582849098938,276.7121908945728,1132.879382655816,-234.95089392778746,333.62914245494693,77.90240476323011,-1.336291424549469,-0.0,0
996,743,3.6806907682357393,4.842069076823574,383.6811178802884,1164.1285988925752,-217.7082117266482,342.1034538411787,63.54571655099894,-1.4210345384117868,-0.0,0
883,128,2.776975683209288,3.1826975683209286,633.693874509042,1672.9612215289783,-72.9313753202745,259.13487841604643,12.956743920802323,-7.995998301086815,-0.0,0
901,636,4.649506454922873,4.439950645492288,220.33492134746032,823.5357340501212,-179.3226861571015,321.9975322746144,51.197607631663686,-1.2199753227461438,-0.0,0
699,178,4.273492215479578,2.8803492215479576,210.3259239137458,415.23914570412086,-46.71983027027869,244.01746107739788,12.200873053869895,-6.118234941684622,-0.0,0
271,757,2.12081146855568,2.539081146855568,217.64396704754458,469.7661150786381,-19.664560701493855,226.9540573427784,42.95105535212082,-0.26954057342778404,-0.0,0
404,967,1.7697824214449631,3.3229782421444964,324.50746352293913,1006.7931006356342,-63.784016763490676,266.1489121072248,64.3414995019216,-0.6614891210722482,-0.0,0
724,464,1.9241392008870544,3.2924139200887055,478.03363460448617,1329.2117612874065,-116.27685036245518,264.6206960044353,30.696000736514492,-3.0061545401559338,-0.0,0
929,166,2.0626790234257664,3.3252679023425764,621.1832591272364,1753.3449264457868,-119.05097441458575,266.2633951171288,13.313169755856439,-8.84179988445714,-0.0,0
903,691,1.8849413916716085,4.279494139167161,837.6034382451643,2553.6493567323964,-126.40667855373323,313.97470695835807,54.23913062705635,-1.1397470695835805,-0.0,0
896,676,4.095213324989926,4.449521332498993,361.50488633349687,1128.9651791793804,-264.85580445737367,322.4760666249496,54.498455259616485,-1.2247606662494963,-0.0,0
825,538,3.8007468840477276,3.931074688404773,305.96345105974785,1048.893811755603,-173.4914564498138,296.55373442023864,39.8864772795221,-0.9655373442023865,-0.0,0
751,574,4.636895718198536,3.864689571819854,202.84039728109292,681.2128662374863,-208.51970158483965,293.2344785909927,42.07914767780745,-0.932344785909927,-0.0,0
992,417,1.425855214350706,3.9525855214350707,776.627188845597,2494.1680479791075,-129.9197810198301,297.6292760717535,31.027852030480307,-4.379721555364305,-0.0,0
306,608,3.674100553784455,2.5014100553784457,165.90831791692622,312.38440551723886,-45.173819521713135,225.0705027689223,34.21071642087619,-0.7257012500024992,-0.0,0
785,118,4.1651393157016035,3.007513931570161,312.1601017199735,783.1566846990402,-109.76131779426252,250.37569657850804,12.518784828925401,-6.9219267853337305,-0.0,0
792,500,3.433313383617973,3.7193313383617976,375.8727416840974,918.4335347904271,-96.79016154390442,285.9665669180899,35.745820864761235,-1.8285858765552252,-0.0,0
547,374,2.9304283223693557,2.6820428322369354,311.1798410738314,814.5879773771605,-55.97345714384759,234.10214161184678,21.888550240707673,-3.0881961224361754,-0.0,0
417,810,4.271385772241721,3.2981385772241727,150.96580793035514,462.173281364282,-99.03084612070424,264.9069288612086,53.64365309439474,-0.6490692886120863,-0.0,0
751,816,2.2528677726267627,4.110286777262676,664.5644873427578,2121.428292564546,-105.35713767537383,305.5143388631338,62.324925128079286,-1.055143388631338,-0.0,0
377,988,4.40497753345434,3.547497753345434,117.44300748172473,375.39540467004537,-109.01369567148724,277.3748876672717,68.5115972538161,-0.773748876672717,-0.0,0
979,290,3.831041223301615,3.9001041223301613,403.93517347098066,983.1913020747076,-132.28185639169055,295.005206116508,21.387877443446833,-8.841242698755213,-0.0,0
624,161,4.936706571579528,2.6876706571579523,116.49969145050369,257.69791142610995,-89.0013722349479,234.3835328578976,11.71917664289488,-4.8619730957371114,-0.0,0
841,307,4.822621700966135,3.619262170096613,178.46387576875824,592.4407096196024,-88.34219794631873,280.96310850483064,21.563918577745753,-7.463212302969317,-0.0,0
578,552,2.009228563034552,3.0389228563034556,390.6496243587318,949.7944065149875,-51.16794787149096,251.9461428151728,34.76856770849385,-1.358763644712426,-0.0,0
546,371,1.3336973688446143,2.5133697368844614,508.2454779833629,1210.0663867128062,-41.351411306235306,225.66848684422308,20.93075215480169,-2.4473936872185096,-0.0,0
717,385,3.901501653298299,3.3111501653298303,340.68402604886285,1060.7144687277312,-99.03782363471757,265.55750826649154,25.559910170649808,-4.733281541782526,-0.0,0
781,150,4.920396412431911,3.1350396412431905,166.8804667998781,456.0574470583283,-82.0213590588003,256.7519820621595,12.837599103107976,-7.707600442328009,-0.0,0
648,479,1.6503622231249828,3.067036222312499,663.1835208381467,1988.7677018436111,-39.960250676150224,253.35181111562494,30.338879381096085,-2.5771914121251562,-0.0,0
702,777,2.147290303840846,3.8747290303840844,460.07566610066254,1661.9593871364011,-69.86476933601588,293.73645151920425,57.05830570760543,-0.9373645151920422,-0.0,0
915,562,2.6446265518212266,4.1334626551821225,570.2294617362198,1651.4558014403133,-119.39071951522321,306.6731327591061,43.087575152654416,-1.0667313275910613,-0.0,0
469,607,2.0888752033591027,2.82988752033591,434.29207867786494,939.1726918334061,-38.38110191430244,241.49437601679554,36.64677156054872,-0.6957006086840188,-0.0,0
719,666,4.6072325497694955,3.9497232549769494,182.4696160449789,595.3877503733987,-118.26231658944982,297.48616274884745,49.5314460976831,-0.9748616274884747,-0.0,0
887,921,4.11639175917268,4.914639175917268,358.9275572700366,1319.9124998660152,-275.1146343343304,345.73195879586336,79.60478351274755,-1.4573195879586338,-0.0,0
919,525,2.4431385663661156,4.051313856636612,535.7007352351577,1590.6795064862317,-190.0592631275967,302.5656928318306,39.71174718417777,-1.025656928318306,-0.0,0
156,946,1.8605209056987166,2.5460520905698716,148.6485487578575,348.1949266726507,-24.019053507189703,227.30260452849356,53.75706597098872,-0.2730260452849358,-0.0,0
768,295,1.6779530996802268,3.061795309968023,614.4846448618823,1615.3411596790847,-62.69009391976244,253.08976549840114,18.665370205507084,-5.663252463924155,-0.0,0
972,875,4.720674858590712,5.138067485859072,203.64927813336868,817.0669635672865,-409.380912737211,356.9033742929536,78.07261312658359,-1.5690337429295358,-0.0,0
932,289,2.5245732611719145,3.626457326117191,701.2135051827435,1768.1499744397686,-152.49390080338628,281.3228663058595,20.32557709059835,-7.999902319531052,-0.0,0
858,863,1.9202904844148136,4.4920290484414815,796.2624322062229,3126.27169611824,-87.45702290361946,324.6014524220741,70.03276336006248,-1.2460145242207408,-0.0,0
943,919,4.739330297087635,5.140933029708764,229.70125733085422,767.7795058693997,-153.5803070204648,357.0466514854382,82.03146817877943,-1.570466514854382,-0.0,0
683,934,2.8265159566045663,4.199651595660457,453.64230605734946,1173.151578571426,-219.67171186240836,309.98257978302286,72.38093237933585,-1.0998257978302286,-0.0,0
548,762,2.244626866923236,3.392462686692324,413.0969263964102,1302.7298957273074,-54.82142470758763,269.6231343346162,51.36320709074439,-0.696231343346162,-0.0,0
880,721,2.8436252470754684,4.366362524707547,635.5761744869563,1831.5405955734868,-177.66222545704463,318.31812623537735,57.37684225392677,-1.1831812623537736,-0.0,0
164,984,2.9866672798406606,2.758666727984066,117.61659355586097,288.32111587631795,-47.157732610502094,237.93333639920328,58.531600754204014,-0.3793333639920331,-0.0,0
118,922,4.615716211384353,2.6595716211384355,30.440663765838625,65.93871771929521,-41.74285773484373,232.97858105692177,53.70156293362047,-0.32978581056921774,-0.0,0
160,886,3.707542067026309,2.622754206702631,72.25299474109647,181.19891567479985,-67.83265963703549,231.13771033513154,51.19700283923163,-0.3113771033513155,-0.0,0
619,282,3.1885118169221296,2.7398511816922126,284.09474938901275,584.8276293466879,-72.93037866669702,236.99255908461066,16.70797541546505,-4.308157978218063,-0.0,0
534,984,3.823448243585025,3.952344824358503,202.451317227523,664.6160126120291,-210.29154236311152,297.61724121792514,73.2138413396096,-0.9761724121792514,-0.0,0
681,268,2.794062828872927,2.8584062828872927,395.3872402685401,1061.9405541782937,-72.03284691401791,242.92031414436462,16.275661047672433,-5.0912804035064285,-0.0,0
534,283,3.398617700185917,2.5078617700185917,294.7604760450724,681.3091230086919,-36.67958527487175,225.39308850092957,15.946561011440767,-3.053955524940974,-0.0,0
653,169,3.7427065453347765,2.671270654533478,349.9348986955719,855.0294369318896,-73.72146839589757,233.56353272667388,11.678176636333696,-4.752902226727457,-0.0,0
369,700,2.0968501534827095,2.716685015348271,338.722930331401,822.4722430766168,-71.19962279952273,235.83425076741355,41.270993884297376,-0.35834250767413556,-0.0,0
549,947,1.2682625141655026,3.6678262514165505,455.70806353045157,1410.8975750489662,-76.71551028708423,283.39131257082755,67.09289325114342,-0.8339131257082752,-0.0,0
763,312,2.3804738577387394,3.1510473857738743,576.9185082192056,1359.2502004348012,-110.88798565918653,257.55236928869374,20.08908480451811,-5.729601721031186,-0.0,0
656,970,3.5974667245512597,4.267746672455125,334.83367172342673,1254.3978574877467,-127.22050413262279,313.3873336227563,75.9964284035184,-1.1338733362275626,-0.0,0
985,819,4.321908114746497,5.0251908114746495,332.4616462079765,1399.024966908667,-386.7770605572319,351.25954057373247,71.92039093247173,-1.5125954057373248,-0.0,0
543,653,3.683453418190459,3.3033453418190457,240.53530205675918,593.6352999064322,-68.47784295254233,265.1672670909523,43.288556352597965,-0.6516726709095229,-0.0,0
469,872,2.6667971281737555,3.417679712817376,353.3769867491736,809.5842233390312,-142.9939394609287,270.88398564086884,59.052708869709406,-0.708839856408688,-0.0,0
728,444,4.317338366528624,3.5037338366528625,244.06142247365386,707.8852377990665,-208.80427878919596,275.18669183264313,30.545722793423387,-3.5541791341562896,-0.0,0
574,727,1.9326319941464178,3.3692631994146423,439.6736038116518,1273.3049218893793,-119.1425418703813,268.46315997073214,48.793179324680565,-0.6846315997073211,-0.0,0
894,880,2.688486228200727,4.710848622820072,557.4499861078849,1634.8567166685111,-306.86851717037763,335.5424311410036,73.8193348510208,-1.3554243114100362,-0.0,0
539,661,2.233031958019302,3.16230319580193,348.8702462539118,1009.1494475772748,-120.65616027626967,258.11515979009647,42.65353015531344,-0.5811515979009649,-0.0,0
379,880,2.4640021910020824,3.1434002191002084,217.48149004814624,502.7395898977271,-80.00268096502566,257.1700109550104,56.57740241010229,-0.5717001095501042,-0.0,0
387,940,3.2926300468700735,3.3702630046870077,168.44091359726323,470.52441317883796,-134.9980036000616,268.5131502343504,63.10059030507234,-0.6851315023435038,-0.0,0
814,233,2.183695244250533,3.126369524425053,658.3706185005658,1829.5560994258506,-70.20677966878091,256.31847622125264,14.930551239887969,-7.059365769381406,-0.0,0
921,683,3.2174561633136394,4.450745616331363,458.4089559414993,1645.087454900078,-250.8525302213377,322.53728081656817,55.073240699429014,-1.2253728081656816,-0.0,0
518,624,1.292520958981843,2.931252095898185,484.9891655193391,1094.4574464868533,-39.86912401440727,246.56260479490925,38.46376634800584,-0.46562604794909257,-0.0,0
891,362,2.754846195535202,3.672484619553521,552.0412938782599,1426.0748197463845,-173.36402294904704,283.624230977676,25.667992903479682,-5.992515359065536,-0.0,0
707,789,2.4102485689699407,3.9400248568969936,431.5054868878357,1176.320873630893,-117.15965905900872,297.0012428448497,58.5834951511466,-0.9700124284484968,-0.0,0
196,898,2.3139956787913105,2.6153995678791313,140.53571997981734,314.339368983223,-46.444067473507204,230.76997839395656,51.80786014944325,-0.30769978393956565,-0.0,0
833,284,4.5230884349067555,3.519308843490675,206.78108653948487,526.4751558814637,-193.5262690145231,275.96544217453373,19.593546394391897,-7.750926356820641,-0.0,0
600,955,3.585317781988559,4.068531778198856,268.26807913168255,739.0181746724949,-220.87920090759968,303.4265889099428,72.44309810224884,-1.0342658890994278,-0.0,0
628,113,4.88260653219116,2.598260653219116,163.89401325089233,430.83844358016864,-59.1251548338955,229.9130326609558,11.495651633047789,-4.263257518399517,-0.0,0
431,505,1.9861567915077667,2.5016156791507766,289.1998611334444,527.601608684281,-21.7896128308992,225.08078395753884,28.416448974639277,-1.4526227036409987,-0.0,0
648,647,2.6378737933704777,3.5017873793370478,495.82158578018806,1321.5336060514524,-171.62636523375255,275.08936896685236,44.49570543038837,-0.7508936896685239,-0.0,0
972,478,1.2411904054301988,3.99611904054302,1005.2363678175403,3418.9613802992244,-92.85631171941738,299.80595202715097,35.826811267244544,-2.0825453723081906,-0.0,0
664,333,3.828824585867941,3.0408824585867946,321.9981839669324,769.8347168728247,-102.43182225852227,252.04412292933975,20.982673233867533,-4.948700460020104,-0.0,0
946,326,1.72516988805565,3.662516988805565,958.3000508275782,2347.1180927257915,-106.4054042842147,283.1258494402783,23.07475672938268,-7.03462611926709,-0.0,0
783,466,1.7856238705962855,3.4595623870596284,769.1460497854888,2141.8402668338,-78.74425765392353,272.9781193529814,31.801950904622338,-2.991391026720362,-0.0,0
702,664,2.907445167165098,3.72474451671651,350.6017611473599,1037.1318194436228,-129.41411342985617,286.2372258358255,47.51537948874704,-0.8623722583582549,-0.0,0
493,972,1.9938584188113757,3.6223858418811377,444.3532537142604,1417.2945420205647,-58.896310457850745,281.1192920940569,68.31198797885583,-0.8111929209405688,-0.0,0
543,418,2.3713804275286745,2.7021380427528676,418.89836731798357,851.2966349902675,-61.309966873477244,235.10690213764337,24.568671273383732,-2.7087307372956118,-0.0,0
265,723,3.2360261559435606,2.5646026155943558,167.8401339278826,345.8737062677416,-59.42181918946589,228.2301307797178,41.25259613843399,-0.2823013077971779,-0.0,0
